Model,Epoch,Validation Loss,Validation Accuracy
Mamba,35,1.27,41.22
Mamba,36,1.2869,39.0
Mamba,37,1.2664,41.11
Mamba,38,1.2608,41.33
Mamba,39,1.2636,41.0
Mamba,40,1.2772,40.0
Mamba,41,1.2623,39.11
Mamba,42,1.2555,41.0
Mamba,43,1.2579,42.67
Mamba,44,1.2723,40.89
Mamba,45,1.2523,42.78
Mamba,46,1.2381,44.56
Mamba,47,1.2366,42.11
Mamba,48,1.2496,44.67
Mamba,49,1.2511,40.89
Mamba,50,1.2476,44.22
Mamba,51,1.2474,45.0
Mamba,52,1.2526,44.0
Mamba,53,1.2355,44.0
Mamba,54,1.2355,45.67
Mamba,55,1.2363,46.0
Mamba,56,1.2169,46.22
Mamba,57,1.2214,47.11
Mamba,58,1.2288,46.89
Mamba,59,1.2124,47.33
Mamba,60,1.2422,46.44
Mamba,61,1.2671,44.89
Mamba,62,1.2221,48.22
Mamba,63,1.2217,46.67
Mamba,64,1.2175,50.0
Mamba,65,1.2248,47.33
Mamba,66,1.1911,49.33
Mamba,67,1.2013,49.22
Mamba,68,1.192,50.56
Mamba,69,1.2049,52.0
Mamba,70,1.2139,50.22
Mamba,71,1.2449,49.0
Mamba,72,1.2349,50.67
Mamba,73,1.2034,52.56
Mamba,74,1.2137,52.11
Mamba,75,1.2184,51.0
Mamba,76,1.2303,51.78
Transformer,1,1.3981,25.56
Transformer,2,1.387,26.22
Transformer,3,1.3833,26.22
Transformer,4,1.3823,27.11
Transformer,5,1.3923,25.22
Transformer,6,1.3798,26.78
Transformer,7,1.3855,26.67
Transformer,8,1.3584,30.0
Transformer,9,1.3256,33.22
Transformer,10,1.3279,31.44
Transformer,11,1.2622,33.44
Transformer,12,1.2153,36.11
Transformer,13,1.22,36.33
Transformer,14,1.159,44.11
Transformer,15,0.9842,55.22
Transformer,16,0.7903,64.33
Transformer,17,0.7046,67.89
Transformer,18,0.7441,64.56
Transformer,19,0.7093,64.22
Transformer,20,0.6895,67.44
Transformer,21,0.6988,68.56
Transformer,22,0.677,65.44
Transformer,23,0.6342,70.44
Transformer,24,0.6269,68.56
Transformer,25,0.5994,70.67
Transformer,26,0.6225,70.0
Transformer,27,0.6099,70.44
Transformer,28,0.573,72.11
Transformer,29,0.6011,70.44
Transformer,30,0.5894,72.22
Transformer,31,0.5877,71.44
Transformer,32,0.601,70.11
Transformer,33,0.5687,72.0
Transformer,34,0.5746,71.33
Transformer,35,0.6171,71.67
Transformer,36,0.6028,71.78
Transformer,37,0.6049,70.67
Transformer,38,0.6286,69.67
Transformer,39,0.5989,70.56
Transformer,40,0.5444,74.11
Transformer,41,0.5485,72.33
Transformer,42,0.545,73.22
Transformer,43,0.5305,72.67
Transformer,44,0.5754,70.89
Transformer,45,0.5422,74.0
Transformer,46,0.532,74.0
Transformer,47,0.5248,74.22
Transformer,48,0.5387,72.33
Transformer,49,0.5207,74.22
Transformer,50,0.5409,73.67
Transformer,51,0.5408,73.0
Transformer,52,0.5182,74.33
Transformer,53,0.5412,73.22
Transformer,54,0.5265,73.22
Transformer,55,0.524,74.11
Transformer,56,0.5258,73.22
Transformer,57,0.5268,75.11
Transformer,58,0.5278,74.33
Transformer,59,0.5109,74.67
Transformer,60,0.5061,75.33
Transformer,61,0.5107,74.44
Transformer,62,0.5245,73.56
Transformer,63,0.5227,73.44
Transformer,64,0.5031,75.22
Transformer,65,0.503,74.89
Transformer,66,0.5072,73.89
Transformer,67,0.5026,74.67
Transformer,68,0.5118,74.78
Transformer,69,0.5112,73.67
Transformer,70,0.4994,74.78
Transformer,71,0.4984,75.89
Transformer,72,0.5056,74.56
Transformer,73,0.5222,74.56
Transformer,74,0.511,74.56
Transformer,75,0.5139,74.89
Transformer,76,0.4947,75.11
Transformer,77,0.5019,75.22
Transformer,78,0.5042,74.89
Transformer,79,0.5058,73.56
Transformer,80,0.5369,72.78
Transformer,81,0.5108,73.78
Transformer,82,0.5152,73.89
Transformer,83,0.4943,74.67
Transformer,84,0.5155,74.44
Transformer,85,0.5068,73.89
Transformer,86,0.5109,74.89
Transformer,87,0.4997,74.56
Transformer,88,0.4987,73.67
Transformer,89,0.4923,74.67
Transformer,90,0.5015,75.0
Transformer,91,0.4963,74.78
Transformer,92,0.4975,74.22
Transformer,93,0.4981,74.78
Transformer,94,0.493,74.89
Transformer,95,0.4979,74.78
Transformer,96,0.4939,74.89
Transformer,97,0.5011,74.56
Transformer,98,0.5018,74.78
Transformer,99,0.4978,74.33
1D-CNN (InceptionTime),1,1.3883,24.89
1D-CNN (InceptionTime),2,1.3882,25.78
1D-CNN (InceptionTime),3,1.3778,26.56
1D-CNN (InceptionTime),4,1.2226,42.56
1D-CNN (InceptionTime),5,1.1029,47.11
1D-CNN (InceptionTime),6,0.9889,53.78
1D-CNN (InceptionTime),7,0.7271,66.67
1D-CNN (InceptionTime),8,0.7739,64.89
1D-CNN (InceptionTime),9,0.6762,68.78
1D-CNN (InceptionTime),10,0.5864,73.78
1D-CNN (InceptionTime),11,0.5635,73.0
1D-CNN (InceptionTime),12,0.5782,72.56
1D-CNN (InceptionTime),13,0.5555,76.11
1D-CNN (InceptionTime),14,0.5854,76.22
1D-CNN (InceptionTime),15,0.51,78.67
1D-CNN (InceptionTime),16,0.4471,81.33
1D-CNN (InceptionTime),17,0.4484,82.33
1D-CNN (InceptionTime),18,0.4341,81.67
1D-CNN (InceptionTime),19,0.4298,83.22
1D-CNN (InceptionTime),20,0.4036,83.67
1D-CNN (InceptionTime),21,0.3739,85.22
1D-CNN (InceptionTime),22,0.3991,83.89
1D-CNN (InceptionTime),23,0.3862,84.33
1D-CNN (InceptionTime),24,0.4022,85.44
1D-CNN (InceptionTime),25,0.3777,85.67
1D-CNN (InceptionTime),26,0.3859,85.89
1D-CNN (InceptionTime),27,0.3356,87.56
1D-CNN (InceptionTime),28,0.3803,85.78
1D-CNN (InceptionTime),29,0.3712,88.0
1D-CNN (InceptionTime),30,0.3573,87.78
1D-CNN (InceptionTime),31,0.3351,87.89
1D-CNN (InceptionTime),32,0.3629,86.67
1D-CNN (InceptionTime),33,0.3404,87.67
1D-CNN (InceptionTime),34,0.317,88.11
1D-CNN (InceptionTime),35,0.3435,87.56
1D-CNN (InceptionTime),36,0.351,87.33
1D-CNN (InceptionTime),37,0.3731,88.22
1D-CNN (InceptionTime),38,0.4082,87.22
1D-CNN (InceptionTime),39,0.3323,89.0
1D-CNN (InceptionTime),40,0.3549,88.0
1D-CNN (InceptionTime),41,0.3018,90.22
1D-CNN (InceptionTime),42,0.3124,89.33
1D-CNN (InceptionTime),43,0.3223,89.0
1D-CNN (InceptionTime),44,0.3209,90.11
1D-CNN (InceptionTime),45,0.3374,89.78
1D-CNN (InceptionTime),46,0.3863,88.44
1D-CNN (InceptionTime),47,0.3239,89.56
1D-CNN (InceptionTime),48,0.3098,90.56
1D-CNN (InceptionTime),49,0.3061,90.33
1D-CNN (InceptionTime),50,0.3449,89.89
1D-CNN (InceptionTime),51,0.3191,90.33
