log_stem,log_relpath,Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
10min1500EvalTest_Seed2,geo/10min-1500/10min1500EvalTest_Seed2.log,MAMBA,44.5,0.2598,0.5226,0.1778,0.1226,45.12,0.2501,0.5245,0.12,28.43,0.659,57.82,0.5561,27.9,0.2541,0.6199999999999974,-0.009699999999999986,Cascade,Joint
10min1500EvalTest_Seed2,geo/10min-1500/10min1500EvalTest_Seed2.log,TRANSFORMER,31.79,0.184,0.3989,0.0126,0.0642,41.57,0.2423,0.4985,0.0578,29.07,0.565,56.12,0.551,25.69,0.2404,9.780000000000001,0.05829999999999999,Cascade,Cascade
10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,CNN,73.88,0.2124,0.6278,0.0,0.3128,73.88,0.2124,0.6278,0.0,,1.0138,73.88,0.4249,71.03,0.2769,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,LSTM,73.88,0.2124,0.6278,0.0,0.0952,73.88,0.2124,0.6278,0.0,,0.6824,73.88,0.4249,19.4,0.1083,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,LightGBM,35.7,0.1986,0.3463,0.0,0.015,52.28,0.2791,0.551,0.0,71.91,0.4396,56.78,0.5396,73.05,0.3454,16.58,0.08050000000000002,Cascade,Cascade
10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,MAMBA,63.88,0.1949,0.5759,0.0,0.1235,73.88,0.2124,0.6278,0.0,,0.6223,73.88,0.4249,71.03,0.2769,9.999999999999993,0.017500000000000016,Cascade,Cascade
10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,TRANSFORMER,74.11,0.2312,0.6492,0.0,0.0679,18.56,0.0783,0.0581,0.0,71.03,0.5309,26.12,0.2071,71.03,0.2769,-55.55,-0.15289999999999998,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log,CNN,99.91,0.9992,0.9991,0.9951,0.3087,99.87,0.9974,0.9987,0.9951,99.91,1.0202,99.89,0.9985,99.91,0.9978,-0.03999999999999204,-0.0018000000000000238,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log,LSTM,99.91,0.9992,0.9991,0.9951,0.0965,99.89,0.9991,0.9989,0.9951,100.0,0.6957,99.89,0.9985,100.0,1.0,-0.01999999999999602,-9.999999999998899e-05,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log,LightGBM,99.78,0.991,0.9978,0.9786,0.0182,90.69,0.8211,0.8993,0.6336,99.93,0.4272,90.7,0.8597,99.93,0.9983,-9.090000000000003,-0.16989999999999994,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log,MAMBA,98.98,0.9752,0.9898,0.9703,0.1274,99.43,0.9823,0.9944,0.968,98.21,0.6499,99.89,0.9985,98.22,0.9779,0.45000000000000284,0.007099999999999995,Cascade,Cascade
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log,TRANSFORMER,99.89,0.9976,0.9989,0.9951,0.0691,99.91,0.9992,0.9991,0.9951,100.0,0.5405,99.91,0.9988,100.0,1.0,0.01999999999999602,0.0015999999999999348,Cascade,Cascade
10min1500EvalTest_Seed1,geo/10min-1500/10min1500EvalTest_Seed1.log,CNN,29.94,0.1724,0.3947,0.0,0.3094,40.3,0.2252,0.4861,0.0178,26.46,1.029,55.31,0.5435,25.39,0.2385,10.359999999999996,0.052800000000000014,Cascade,Cascade
10min1500EvalTest_Seed1,geo/10min-1500/10min1500EvalTest_Seed1.log,LSTM,30.79,0.2036,0.4015,0.0862,0.0896,40.79,0.2281,0.4954,0.0636,19.12,0.5931,56.53,0.5514,19.34,0.2006,10.0,0.024499999999999994,Cascade,Cascade
10min1500EvalTest_Seed1,geo/10min-1500/10min1500EvalTest_Seed1.log,LightGBM,73.04,0.211,0.6166,0.0,0.0184,74.49,0.2134,0.636,0.0,,0.435,74.49,0.4269,71.22,0.2773,1.4499999999999886,0.0024000000000000132,Cascade,Cascade
10min1500EvalTest_Seed1,geo/10min-1500/10min1500EvalTest_Seed1.log,MAMBA,44.74,0.2565,0.5256,0.1699,0.1241,51.69,0.2565,0.5684,0.1174,25.71,0.6487,61.93,0.5684,26.7,0.2491,6.949999999999996,0.0,Cascade,Tie
10min1500EvalTest_Seed1,geo/10min-1500/10min1500EvalTest_Seed1.log,TRANSFORMER,32.34,0.2316,0.4172,0.2494,0.0675,37.47,0.195,0.4539,0.0,17.13,0.5625,54.67,0.5387,16.51,0.1637,5.1299999999999955,-0.036599999999999994,Cascade,Joint
10min1500Energy_J2Energy_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed1.log,CNN,99.48,0.9947,0.9948,0.9725,0.3184,99.42,0.9923,0.9942,0.9713,99.78,1.0451,99.48,0.9931,99.65,0.9949,-0.060000000000002274,-0.0024000000000000687,Joint,Joint
10min1500Energy_J2Energy_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed1.log,LSTM,96.78,0.9714,0.9684,0.9682,0.089,98.33,0.9836,0.9834,0.9713,99.69,0.5829,98.41,0.9792,99.7,0.9966,1.5499999999999972,0.012199999999999989,Cascade,Cascade
10min1500Energy_J2Energy_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed1.log,LightGBM,75.33,0.4642,0.652,0.001,0.0224,75.38,0.3449,0.6542,0.0006,81.82,0.473,75.58,0.4709,84.13,0.7455,0.04999999999999716,-0.11930000000000002,Cascade,Joint
10min1500Energy_J2Energy_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed1.log,MAMBA,89.93,0.881,0.9026,0.8582,0.1229,95.59,0.8979,0.9563,0.8667,92.22,0.7236,97.49,0.9671,91.46,0.8934,5.659999999999997,0.016900000000000026,Cascade,Cascade
10min1500Energy_J2Energy_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed1.log,TRANSFORMER,99.37,0.9935,0.9937,0.978,0.067,99.37,0.9914,0.9936,0.9768,99.56,0.5463,99.48,0.9931,99.56,0.9951,0.0,-0.002100000000000102,Tie,Joint
10min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed0.log,CNN,99.43,0.9946,0.9943,0.9939,0.3143,99.87,0.9986,0.9987,0.9951,99.96,1.0588,99.88,0.9984,99.96,0.9995,0.4399999999999977,0.0040000000000000036,Cascade,Cascade
10min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed0.log,LSTM,97.5,0.9782,0.9755,0.9915,0.0904,98.72,0.9868,0.9873,0.9793,99.74,0.5829,98.79,0.9842,99.74,0.9971,1.2199999999999989,0.008600000000000052,Cascade,Cascade
10min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed0.log,LightGBM,75.28,0.4664,0.6512,0.0,0.0222,74.9,0.297,0.6457,0.0006,85.45,0.4599,74.99,0.4513,83.58,0.7177,-0.37999999999999545,-0.1694,Joint,Joint
10min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed0.log,MAMBA,88.84,0.8812,0.892,0.818,0.1284,96.24,0.9444,0.9615,0.8375,97.57,0.6563,96.8,0.9567,96.92,0.9619,7.3999999999999915,0.06320000000000003,Cascade,Cascade
10min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_EvalTest_Seed0.log,TRANSFORMER,99.42,0.9926,0.9942,0.9932,0.0752,99.41,0.9827,0.9941,0.9521,98.26,0.5307,99.86,0.9981,98.27,0.9794,-0.010000000000005116,-0.00990000000000002,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log,CNN,99.42,0.9936,0.9942,0.9878,0.3105,99.56,0.9932,0.9955,0.978,99.82,1.0166,99.6,0.9947,99.83,0.9955,0.14000000000000057,-0.00040000000000006697,Cascade,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log,LSTM,99.6,0.9965,0.996,0.978,0.0981,99.59,0.996,0.9959,0.978,100.0,0.6885,99.59,0.9946,100.0,1.0,-0.009999999999990905,-0.000500000000000056,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log,LightGBM,99.57,0.9965,0.9957,0.9778,0.0176,90.41,0.8094,0.8959,0.5822,100.0,0.472,90.41,0.854,100.0,1.0,-9.159999999999997,-0.18710000000000004,Joint,Joint
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log,MAMBA,98.47,0.9579,0.9848,0.9401,0.1224,98.93,0.9746,0.9893,0.9517,97.7,0.7032,99.51,0.9935,97.69,0.972,0.46000000000000796,0.016700000000000048,Cascade,Cascade
10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log,TRANSFORMER,99.6,0.9965,0.996,0.978,0.0683,99.6,0.9965,0.996,0.978,100.0,0.55,99.6,0.9947,100.0,1.0,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed0.log,CNN,73.88,0.2124,0.6278,0.0,0.3313,73.88,0.2124,0.6278,0.0,,1.0288,73.88,0.4249,71.03,0.2769,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed0.log,LSTM,73.88,0.2124,0.6278,0.0,0.0879,50.31,0.2207,0.5232,0.0,71.18,0.5679,53.08,0.4699,71.03,0.2769,-23.569999999999993,0.008300000000000002,Joint,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed0.log,LightGBM,71.33,0.2131,0.6045,0.0,0.0209,73.48,0.2142,0.6279,0.0,40.0,0.4491,73.61,0.4321,70.79,0.2763,2.1500000000000057,0.0010999999999999899,Cascade,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed0.log,MAMBA,25.2,0.1711,0.2413,0.1067,0.1179,42.41,0.2097,0.454,0.0,68.89,0.687,47.76,0.468,71.03,0.2769,17.209999999999997,0.038599999999999995,Cascade,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed0,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed0.log,TRANSFORMER,73.88,0.2124,0.6278,0.0,0.0649,73.88,0.2124,0.6278,0.0,,0.54,73.88,0.4249,71.03,0.2769,0.0,0.0,Tie,Tie
10min1500Test_leo_Seed1,geo/10min-1500/10min1500Test_leo_Seed1.log,CNN,32.07,0.1803,0.4117,0.0,0.3163,40.31,0.2272,0.4861,0.0178,26.82,1.0297,55.47,0.5457,24.79,0.2232,8.240000000000002,0.046900000000000025,Cascade,Cascade
10min1500Test_leo_Seed1,geo/10min-1500/10min1500Test_leo_Seed1.log,LSTM,34.12,0.2063,0.433,0.0587,0.0889,43.28,0.2435,0.5155,0.1132,23.0,0.7472,57.6,0.5576,22.35,0.2208,9.160000000000004,0.03719999999999998,Cascade,Cascade
10min1500Test_leo_Seed1,geo/10min-1500/10min1500Test_leo_Seed1.log,LightGBM,72.46,0.2101,0.6089,0.0,0.0174,74.04,0.2127,0.63,0.0,,0.4694,74.04,0.4254,71.22,0.2773,1.5800000000000125,0.002599999999999991,Cascade,Cascade
10min1500Test_leo_Seed1,geo/10min-1500/10min1500Test_leo_Seed1.log,MAMBA,43.5,0.2477,0.5149,0.1546,0.1244,50.96,0.2655,0.562,0.1222,38.53,0.6533,59.5,0.5498,37.46,0.2937,7.460000000000001,0.01780000000000001,Cascade,Cascade
10min1500Test_leo_Seed1,geo/10min-1500/10min1500Test_leo_Seed1.log,TRANSFORMER,35.88,0.2284,0.4571,0.1438,0.0668,41.73,0.2066,0.4848,0.0,16.44,0.5301,57.32,0.5554,14.98,0.1498,5.849999999999994,-0.021799999999999986,Cascade,Joint
10min1500Test_leo_Seed0,geo/10min-1500/10min1500Test_leo_Seed0.log,CNN,26.2,0.1765,0.3442,0.0467,0.3121,51.64,0.2614,0.5623,0.0444,31.93,1.0761,61.52,0.5698,31.35,0.2833,25.44,0.08490000000000003,Cascade,Cascade
10min1500Test_leo_Seed0,geo/10min-1500/10min1500Test_leo_Seed0.log,LSTM,38.7,0.24,0.4747,0.12,0.1043,43.99,0.2626,0.5208,0.1842,35.99,0.6188,56.4,0.55,41.51,0.3043,5.289999999999999,0.02260000000000001,Cascade,Cascade
10min1500Test_leo_Seed0,geo/10min-1500/10min1500Test_leo_Seed0.log,LightGBM,72.17,0.2096,0.605,0.0,0.0176,73.88,0.2124,0.6278,0.0,,0.436,73.88,0.4249,70.86,0.2765,1.7099999999999937,0.002799999999999997,Cascade,Cascade
10min1500Test_leo_Seed0,geo/10min-1500/10min1500Test_leo_Seed0.log,MAMBA,42.6,0.2547,0.5048,0.1244,0.1425,52.51,0.279,0.5703,0.0889,49.13,0.6506,59.94,0.5577,51.17,0.3355,9.909999999999997,0.024300000000000044,Cascade,Cascade
10min1500Test_leo_Seed0,geo/10min-1500/10min1500Test_leo_Seed0.log,TRANSFORMER,48.08,0.2401,0.5344,0.0569,0.0663,41.49,0.2523,0.4958,0.0311,37.26,0.544,54.7,0.5397,36.62,0.2987,-6.589999999999996,0.012200000000000016,Joint,Cascade
10min1500EvalTest_Seed0,geo/10min-1500/10min1500EvalTest_Seed0.log,CNN,25.74,0.1782,0.3439,0.0663,0.3126,50.81,0.2582,0.5622,0.0356,31.48,1.0371,61.09,0.5693,30.01,0.2691,25.070000000000004,0.07999999999999999,Cascade,Cascade
10min1500EvalTest_Seed0,geo/10min-1500/10min1500EvalTest_Seed0.log,LSTM,36.29,0.233,0.456,0.1378,0.0901,38.71,0.2422,0.4683,0.0662,42.07,0.6248,51.53,0.5128,46.05,0.2925,2.4200000000000017,0.009199999999999986,Cascade,Cascade
10min1500EvalTest_Seed0,geo/10min-1500/10min1500EvalTest_Seed0.log,LightGBM,72.7,0.2105,0.6121,0.0,0.0176,74.38,0.2133,0.6345,0.0,,0.4304,74.38,0.4265,70.96,0.2767,1.6799999999999926,0.002799999999999997,Cascade,Cascade
10min1500EvalTest_Seed0,geo/10min-1500/10min1500EvalTest_Seed0.log,MAMBA,44.01,0.2425,0.5167,0.1289,0.1304,49.52,0.2773,0.5576,0.1378,44.2,0.6661,58.82,0.5596,45.62,0.3279,5.510000000000005,0.0348,Cascade,Cascade
10min1500EvalTest_Seed0,geo/10min-1500/10min1500EvalTest_Seed0.log,TRANSFORMER,26.41,0.1714,0.3593,0.0304,0.0679,41.21,0.2398,0.4966,0.0178,31.54,0.6012,55.2,0.5426,30.36,0.2751,14.8,0.06840000000000002,Cascade,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed1.log,CNN,74.04,0.2127,0.63,0.0,0.311,74.04,0.2127,0.63,0.0,,1.0051,74.04,0.4254,71.45,0.2778,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed1.log,LSTM,74.04,0.2127,0.63,0.0,0.0931,74.04,0.2127,0.63,0.0,,0.6086,74.04,0.4254,71.45,0.2778,0.0,0.0,Tie,Tie
10min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed1.log,LightGBM,72.43,0.2123,0.6097,0.0,0.0196,73.68,0.2157,0.6312,0.0,46.15,0.4451,73.83,0.4353,71.22,0.2773,1.25,0.003400000000000014,Cascade,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed1.log,MAMBA,12.5,0.073,0.1776,0.0,0.1204,64.3,0.2503,0.6182,0.0,71.56,0.6534,66.0,0.5197,71.45,0.2778,51.8,0.1773,Cascade,Cascade
10min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/10min-1500/10min1500Energy_J2Energy_OE_Test_leo_Seed1.log,TRANSFORMER,74.04,0.2127,0.63,0.0,0.0676,74.04,0.2127,0.63,0.0,,0.5264,74.04,0.4254,71.45,0.2778,0.0,0.0,Tie,Tie
