log_stem,log_relpath,model,final_val_accuracy,max_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_leo_Seed0.log,1D-CNN (InceptionTime),25.0,99.89,2,32,10.1343,473668.0,3.613800048828125,234.5195,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,Decision Trees (LightGBM),24.89,24.89,1,1,1.3958,,0.4168224334716797,0.6326,False,0,0.2414,0.0311,0.0551,0.2455,0.1822,0.2092,0.25,0.2667,0.2581,0.25,0.5156,0.3367,0.2467,0.2489,0.2148,0.2467,0.2489,0.2148,7.0,42.0,60.0,8.0,41.0,60.0,7.0,42.0,60.0,7.0,42.0,60.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.5808,23.0701,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,LSTM,25.11,25.11,13,13,1.3864,28660.0,0.218658447265625,22.4215,True,0,0.0,0.0,0.0,0.2526,0.3244,0.284,0.0,0.0,0.0,0.2504,0.68,0.366,0.1258,0.2511,0.1625,0.1258,0.2511,0.1625,0.0,72.0,0.0,0.0,73.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,Mamba,25.0,25.0,2,24,1.3863,12208.0,0.0931396484375,91.6466,True,0,0.25,0.3022,0.2736,0.25,0.5067,0.3348,0.25,0.12,0.1622,0.25,0.0711,0.1107,0.25,0.25,0.2203,0.25,0.25,0.2203,68.0,114.0,27.0,68.0,114.0,27.0,68.0,114.0,27.0,68.0,114.0,27.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,Transformer,25.0,25.0,1,30,1.3863,213092.0,1.625762939453125,40.5114,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed2.log,1D-CNN (InceptionTime),25.0,25.0,1,26,1.3864,472708.0,3.606475830078125,188.4592,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4489,0.3211,0.25,0.5511,0.344,0.125,0.25,0.1663,0.125,0.25,0.1663,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,Decision Trees (LightGBM),25.22,25.22,1,1,1.7658,,0.4129810333251953,0.8739,False,0,0.261,0.8978,0.4044,0.0,0.0,0.0,0.1984,0.1111,0.1425,0.0,0.0,0.0,0.1148,0.2522,0.1367,0.1148,0.2522,0.1367,202.0,0.0,23.0,178.0,0.0,47.0,200.0,0.0,25.0,194.0,0.0,31.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,MiniRocket,40.89,40.89,1,1,,9996.0,0.5815,23.0711,False,0,0.5625,0.04,0.0747,0.3503,0.7956,0.4864,0.4378,0.4533,0.4454,0.5571,0.3467,0.4274,0.4769,0.4089,0.3585,0.4769,0.4089,0.3585,9.0,125.0,84.0,0.0,179.0,0.0,7.0,107.0,102.0,0.0,100.0,47.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,LSTM,25.0,97.89,42,53,4.4645,50500.0,0.385284423828125,115.304,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,Mamba,25.0,72.11,63,67,19.0616,17044.0,0.130035400390625,226.295,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,Transformer,25.0,86.0,96,101,5.824,288324.0,2.199737548828125,139.0681,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed1.log,1D-CNN (InceptionTime),25.0,99.78,32,45,8.0116,473092.0,3.609405517578125,331.9995,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,Decision Trees (LightGBM),71.67,71.67,1,1,0.857,,0.4129810333251953,0.864,False,0,0.8521,0.9733,0.9087,0.5798,0.3067,0.4012,0.7397,0.7956,0.7666,0.6312,0.7911,0.7022,0.7007,0.7167,0.6947,0.7007,0.7167,0.6947,219.0,0.0,6.0,1.0,69.0,52.0,37.0,8.0,179.0,0.0,42.0,5.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,MiniRocket,99.56,99.56,1,1,,9996.0,0.5815,23.0247,False,0,0.9868,1.0,0.9934,0.9956,1.0,0.9978,1.0,0.9822,0.991,1.0,1.0,1.0,0.9956,0.9956,0.9955,0.9956,0.9956,0.9955,225.0,0.0,0.0,0.0,225.0,0.0,3.0,1.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,LSTM,75.89,97.89,42,53,0.5253,50500.0,0.385284423828125,115.6963,True,0,0.7924,0.8311,0.8113,0.7581,0.6267,0.6861,0.8164,0.7511,0.7824,0.6863,0.8267,0.75,0.7633,0.7589,0.7575,0.7633,0.7589,0.7575,187.0,7.0,17.0,12.0,141.0,16.0,29.0,12.0,169.0,8.0,26.0,5.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,Mamba,72.0,72.11,63,67,0.5918,17044.0,0.130035400390625,236.625,True,0,0.9772,0.9511,0.964,0.4952,0.4622,0.4782,0.8097,0.8133,0.8115,0.6,0.6533,0.6255,0.7205,0.72,0.7198,0.7205,0.72,0.7198,214.0,0.0,10.0,0.0,104.0,31.0,5.0,30.0,183.0,0.0,76.0,2.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,Transformer,84.89,86.0,96,101,0.2846,288324.0,2.199737548828125,144.5385,False,0,0.9825,1.0,0.9912,0.8121,0.5378,0.6471,0.9483,0.9778,0.9628,0.6828,0.88,0.7689,0.8564,0.8489,0.8425,0.8564,0.8489,0.8425,225.0,0.0,0.0,0.0,121.0,12.0,4.0,1.0,220.0,0.0,27.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,1D-CNN (InceptionTime),98.78,99.67,24,32,0.0365,473092.0,3.609405517578125,234.1703,True,0,0.9657,1.0,0.9825,0.9912,0.9956,0.9933,1.0,0.9822,0.991,0.9955,0.9733,0.9843,0.9881,0.9878,0.9878,0.9881,0.9878,0.9878,225.0,0.0,0.0,0.0,224.0,0.0,4.0,0.0,221.0,4.0,2.0,0.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,Decision Trees (LightGBM),25.11,25.11,1,1,1.3946,,0.4170713424682617,0.6045,False,0,0.2424,0.0356,0.062,0.2552,0.1644,0.2,0.2513,0.2178,0.2333,0.2505,0.5867,0.3511,0.2498,0.2511,0.2116,0.2498,0.2511,0.2116,8.0,36.0,49.0,9.0,37.0,48.0,8.0,36.0,49.0,8.0,36.0,49.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.5809,22.3182,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,LSTM,25.0,25.0,1,18,1.3863,28660.0,0.218658447265625,31.5014,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2444,0.2472,0.25,0.7556,0.3757,0.125,0.25,0.1557,0.125,0.25,0.1557,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,Mamba,25.0,25.0,1,24,1.3864,12208.0,0.0931396484375,90.1101,True,0,0.25,0.2089,0.2276,0.25,0.1911,0.2166,0.25,0.1289,0.1701,0.25,0.4711,0.3267,0.25,0.25,0.2352,0.25,0.25,0.2352,47.0,43.0,29.0,47.0,43.0,29.0,47.0,43.0,29.0,47.0,43.0,29.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,Transformer,25.0,25.0,1,18,1.3873,213092.0,1.625762939453125,23.7032,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9822,0.3986,0.25,0.0178,0.0332,0.125,0.25,0.1079,0.125,0.25,0.1079,0.0,0.0,221.0,0.0,0.0,221.0,0.0,0.0,221.0,0.0,0.0,221.0
30min1500SeqData_Std_Test_leo_Seed0,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed0.log,1D-CNN (InceptionTime),25.0,25.0,1,31,1.3863,472708.0,3.606475830078125,226.0031,True,0,0.25,0.0267,0.0482,0.0,0.0,0.0,0.25,0.12,0.1622,0.25,0.8533,0.3867,0.1875,0.25,0.1493,0.1875,0.25,0.1493,6.0,0.0,27.0,6.0,0.0,27.0,6.0,0.0,27.0,6.0,0.0,27.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,Decision Trees (LightGBM),71.33,71.33,1,1,0.8781,,0.4131298065185547,0.8833,False,0,0.8577,0.9911,0.9196,0.5606,0.3289,0.4146,0.728,0.8089,0.7663,0.6318,0.7244,0.6749,0.6945,0.7133,0.6939,0.6945,0.7133,0.6939,223.0,0.0,2.0,4.0,74.0,58.0,33.0,4.0,182.0,0.0,54.0,8.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,MiniRocket,99.56,99.56,1,1,,9996.0,0.5813,22.7035,False,0,0.9825,1.0,0.9912,1.0,1.0,1.0,1.0,0.9822,0.991,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,0.0,225.0,0.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,LSTM,99.22,99.22,62,65,0.0414,50500.0,0.385284423828125,141.7792,True,0,0.974,1.0,0.9868,0.9956,1.0,0.9978,1.0,0.9689,0.9842,1.0,1.0,1.0,0.9924,0.9922,0.9922,0.9924,0.9922,0.9922,225.0,0.0,0.0,0.0,225.0,0.0,6.0,1.0,218.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,Mamba,73.0,75.44,100,101,0.5606,17044.0,0.130035400390625,337.6457,False,0,0.9777,0.9733,0.9755,0.486,0.4622,0.4738,0.816,0.9067,0.8589,0.6132,0.5778,0.595,0.7232,0.73,0.7258,0.7232,0.73,0.7258,219.0,1.0,5.0,0.0,104.0,40.0,5.0,15.0,204.0,0.0,94.0,1.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,Transformer,80.78,80.78,67,67,0.3886,288324.0,2.199737548828125,93.0638,True,0,0.9825,1.0,0.9912,0.859,0.2978,0.4422,0.8571,0.9333,0.8936,0.6466,1.0,0.7853,0.8363,0.8078,0.7781,0.8363,0.8078,0.7781,225.0,0.0,0.0,0.0,67.0,35.0,4.0,11.0,210.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed2.log,1D-CNN (InceptionTime),98.22,99.56,20,33,0.0985,473092.0,3.609405517578125,241.5766,True,0,0.973,0.96,0.9664,0.9956,1.0,0.9978,0.9607,0.9778,0.9692,1.0,0.9911,0.9955,0.9823,0.9822,0.9822,0.9823,0.9822,0.9822,216.0,0.0,9.0,0.0,225.0,0.0,4.0,1.0,220.0,2.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,Decision Trees (LightGBM),25.0,25.0,1,1,1.3963,,0.4175910949707031,0.6129,False,0,0.25,0.0044,0.0087,0.25,0.5556,0.3448,0.25,0.1689,0.2016,0.25,0.2711,0.2601,0.25,0.25,0.2038,0.25,0.25,0.2038,1.0,125.0,38.0,1.0,125.0,38.0,1.0,125.0,38.0,1.0,125.0,38.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.581,22.3159,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,LSTM,25.0,25.11,12,25,1.3863,28660.0,0.218658447265625,44.3293,True,0,0.0,0.0,0.0,0.25,0.4044,0.309,0.25,0.0267,0.0482,0.25,0.5689,0.3474,0.1875,0.25,0.1761,0.1875,0.25,0.1761,0.0,91.0,6.0,0.0,91.0,6.0,0.0,91.0,6.0,0.0,91.0,6.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,Mamba,24.89,25.0,1,13,1.3863,12208.0,0.0931396484375,42.4991,True,0,0.2489,0.2444,0.2466,0.247,0.2711,0.2585,0.25,0.4222,0.314,0.25,0.0578,0.0939,0.249,0.2489,0.2283,0.249,0.2489,0.2283,55.0,62.0,95.0,56.0,61.0,95.0,55.0,62.0,95.0,55.0,62.0,95.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,Transformer,25.0,25.0,1,30,1.3864,213092.0,1.625762939453125,40.3788,True,0,0.25,0.0356,0.0623,0.0,0.0,0.0,0.25,0.9644,0.3971,0.0,0.0,0.0,0.125,0.25,0.1148,0.125,0.25,0.1148,8.0,0.0,217.0,8.0,0.0,217.0,8.0,0.0,217.0,8.0,0.0,217.0
30min1500SeqData_Std_Test_leo_Seed1,geo/30min-1500/30min1500SeqData_Std_Test_leo_Seed1.log,1D-CNN (InceptionTime),25.0,25.0,1,34,1.3863,472708.0,3.606475830078125,248.6941,True,0,0.25,0.2978,0.2718,0.25,0.1778,0.2078,0.25,0.5244,0.3386,0.0,0.0,0.0,0.1875,0.25,0.2045,0.1875,0.25,0.2045,67.0,40.0,118.0,67.0,40.0,118.0,67.0,40.0,118.0,67.0,40.0,118.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,Decision Trees (LightGBM),24.89,24.89,1,1,1.9353,,0.4131298065185547,0.8912,False,0,0.2577,0.8933,0.4,0.0,0.0,0.0,0.1933,0.1022,0.1337,0.0,0.0,0.0,0.1127,0.2489,0.1334,0.1127,0.2489,0.1334,201.0,0.0,24.0,177.0,0.0,48.0,202.0,0.0,23.0,200.0,1.0,24.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,MiniRocket,40.67,40.67,1,1,,9996.0,0.5813,23.2347,False,0,0.0,0.0,0.0,0.1613,0.0222,0.0391,0.5129,0.7067,0.5944,0.3614,0.8978,0.5153,0.2589,0.4067,0.2872,0.2589,0.4067,0.2872,0.0,11.0,122.0,0.0,5.0,7.0,0.0,14.0,159.0,0.0,1.0,22.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,LSTM,25.0,99.22,62,65,6.604,50500.0,0.385284423828125,142.3996,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,Mamba,25.0,75.44,100,101,39.2047,17044.0,0.130035400390625,343.7677,False,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,Transformer,25.0,80.11,42,67,5.6502,288324.0,2.199737548828125,97.1619,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_leo_Seed2.log,1D-CNN (InceptionTime),25.0,99.67,32,53,9.0119,473092.0,3.609405517578125,393.0444,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,Decision Trees (LightGBM),99.22,99.22,1,1,0.1904,,0.41437244415283203,1.2627,False,0,0.9781,0.9911,0.9845,1.0,0.9956,0.9978,1.0,0.9822,0.991,0.9912,1.0,0.9956,0.9923,0.9922,0.9922,0.9923,0.9922,0.9922,223.0,0.0,0.0,1.0,224.0,0.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,MiniRocket,99.56,99.56,1,1,,9996.0,0.5815,22.9666,False,0,0.9825,1.0,0.9912,1.0,1.0,1.0,1.0,0.9822,0.991,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,0.0,225.0,0.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,LSTM,99.56,99.67,5,37,0.0156,94780.0,0.723114013671875,104.2193,True,0,0.9825,1.0,0.9912,1.0,1.0,1.0,1.0,0.9822,0.991,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,0.0,225.0,0.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,Mamba,99.11,99.67,14,35,0.0646,25018.0,0.1908721923828125,114.6983,True,0,0.974,1.0,0.9868,0.9956,0.9956,0.9956,0.9955,0.9778,0.9865,1.0,0.9911,0.9955,0.9913,0.9911,0.9911,0.9913,0.9911,0.9911,225.0,0.0,0.0,0.0,224.0,1.0,4.0,1.0,220.0,2.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,Transformer,99.56,99.78,8,30,0.0157,405132.0,3.090911865234375,40.1787,True,0,0.9825,1.0,0.9912,1.0,1.0,1.0,1.0,0.9822,0.991,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,0.0,225.0,0.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,geo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,1D-CNN (InceptionTime),99.44,99.67,3,32,0.0223,473668.0,3.613800048828125,234.2657,True,0,0.9825,1.0,0.9912,1.0,0.9956,0.9978,0.9955,0.9822,0.9888,1.0,1.0,1.0,0.9945,0.9944,0.9944,0.9945,0.9944,0.9944,225.0,0.0,0.0,0.0,224.0,1.0,4.0,0.0,221.0,0.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Decision Trees (LightGBM),25.33,25.33,1,1,1.3872,,0.4175910949707031,0.6089,False,0,0.2479,0.2667,0.257,0.2591,0.2533,0.2562,0.254,0.2133,0.2319,0.253,0.28,0.2658,0.2535,0.2533,0.2527,0.2535,0.2533,0.2527,60.0,55.0,47.0,61.0,57.0,46.0,60.0,55.0,48.0,61.0,53.0,48.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,MiniRocket,52.67,52.67,1,1,,9996.0,0.581,22.941,False,0,0.3906,0.4444,0.4158,0.5459,0.4489,0.4927,0.39,0.3467,0.3671,0.7529,0.8667,0.8058,0.5199,0.5267,0.5203,0.5199,0.5267,0.5203,100.0,34.0,72.0,56.0,101.0,41.0,94.0,35.0,78.0,6.0,15.0,9.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,LSTM,25.0,25.11,12,25,1.3863,28660.0,0.218658447265625,44.3733,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Mamba,25.0,25.0,1,13,1.3863,12208.0,0.0931396484375,51.1745,True,0,0.25,0.2667,0.2581,0.25,0.2267,0.2378,0.25,0.3733,0.2995,0.25,0.1333,0.1739,0.25,0.25,0.2423,0.25,0.25,0.2423,60.0,51.0,84.0,60.0,51.0,84.0,60.0,51.0,84.0,60.0,51.0,84.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Transformer,25.0,25.0,1,30,1.3864,213092.0,1.625762939453125,41.7102,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0
30min1500SeqData_Std_EvalTest_Seed1,geo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,1D-CNN (InceptionTime),25.0,25.0,1,34,1.3863,472708.0,3.606475830078125,248.7038,True,0,0.25,0.4444,0.32,0.25,0.2178,0.2328,0.25,0.3378,0.2873,0.0,0.0,0.0,0.1875,0.25,0.21,0.1875,0.25,0.21,100.0,49.0,76.0,100.0,49.0,76.0,100.0,49.0,76.0,100.0,49.0,76.0
