Model,Epoch,Validation Loss,Validation Accuracy
Mamba,55,1.1105,51.0
Mamba,56,1.0738,53.89
Mamba,57,1.0215,53.33
Mamba,58,1.0459,54.67
Mamba,59,1.028,55.44
Mamba,60,1.0121,55.33
Mamba,61,1.0472,53.56
Mamba,62,1.039,55.11
Mamba,63,1.026,55.67
Mamba,64,1.0298,55.89
Mamba,65,1.0106,55.78
Mamba,66,1.0727,54.78
Mamba,67,1.1528,54.89
Mamba,68,1.0401,56.44
Mamba,69,1.0437,56.33
Mamba,70,1.0056,56.22
Mamba,71,1.0509,55.11
Mamba,72,1.0347,56.67
Mamba,73,1.0031,55.78
Mamba,74,1.0113,56.78
Mamba,75,0.9839,55.78
Mamba,76,1.0514,56.11
Mamba,77,1.0,57.11
Mamba,78,0.9973,56.44
Mamba,79,1.0135,58.0
Mamba,80,0.9783,57.56
Mamba,81,1.0039,56.33
Mamba,82,0.9812,57.33
Mamba,83,0.9747,57.33
Mamba,84,0.9423,57.22
Mamba,85,0.9931,57.11
Mamba,86,0.9515,56.67
Mamba,87,0.943,58.22
Mamba,88,1.0393,56.22
Mamba,89,0.9444,57.56
Mamba,90,0.9616,57.44
Mamba,91,0.9225,58.44
Mamba,92,0.9229,57.78
Mamba,93,0.9536,57.56
Mamba,94,0.946,58.44
Mamba,95,1.0409,57.0
Mamba,96,0.9586,58.22
Mamba,97,0.9401,59.11
Mamba,98,0.9365,60.11
Mamba,99,0.9287,60.22
Mamba,100,0.9088,59.89
Transformer,1,1.3958,27.11
Transformer,2,1.3723,29.89
Transformer,3,1.3614,30.33
Transformer,4,1.0531,52.56
Transformer,5,0.877,58.89
Transformer,6,0.8052,60.78
Transformer,7,0.7216,64.44
Transformer,8,0.7258,62.67
Transformer,9,0.7038,62.67
Transformer,10,0.6895,65.67
Transformer,11,0.6789,65.22
Transformer,12,0.6929,65.33
Transformer,13,0.6521,65.44
Transformer,14,0.7173,65.22
Transformer,15,0.6653,64.89
Transformer,16,0.6662,65.56
Transformer,17,0.6424,66.33
Transformer,18,0.6167,66.89
Transformer,19,0.6232,66.89
Transformer,20,0.6066,68.11
Transformer,21,0.6482,66.33
Transformer,22,0.6181,64.78
Transformer,23,0.6138,66.78
Transformer,24,0.6986,64.0
Transformer,25,0.6039,69.44
Transformer,26,0.6406,65.22
Transformer,27,0.6017,67.89
Transformer,28,0.5994,68.22
Transformer,29,0.6175,67.78
Transformer,30,0.5747,68.78
Transformer,31,0.6393,66.67
Transformer,32,0.5994,67.78
Transformer,33,0.5938,69.11
Transformer,34,0.6339,68.22
Transformer,35,0.5874,69.33
Transformer,36,0.5959,68.56
Transformer,37,0.5848,68.33
Transformer,38,0.579,69.89
Transformer,39,0.5923,69.44
Transformer,40,0.5934,68.89
1D-CNN (InceptionTime),1,1.3942,26.22
1D-CNN (InceptionTime),2,1.394,28.33
1D-CNN (InceptionTime),3,1.2031,45.67
1D-CNN (InceptionTime),4,1.017,56.78
1D-CNN (InceptionTime),5,0.9559,62.0
1D-CNN (InceptionTime),6,0.6664,72.78
1D-CNN (InceptionTime),7,0.5814,75.11
1D-CNN (InceptionTime),8,0.5413,78.67
1D-CNN (InceptionTime),9,0.5176,78.56
1D-CNN (InceptionTime),10,0.4895,79.33
1D-CNN (InceptionTime),11,0.4664,78.89
1D-CNN (InceptionTime),12,0.4598,80.33
1D-CNN (InceptionTime),13,0.5179,81.22
1D-CNN (InceptionTime),14,0.4469,83.56
1D-CNN (InceptionTime),15,0.3992,84.89
1D-CNN (InceptionTime),16,0.322,89.67
1D-CNN (InceptionTime),17,0.3124,90.0
1D-CNN (InceptionTime),18,0.2984,89.78
1D-CNN (InceptionTime),19,0.2922,90.44
1D-CNN (InceptionTime),20,0.2976,90.0
1D-CNN (InceptionTime),21,0.2823,90.44
1D-CNN (InceptionTime),22,0.2172,93.0
1D-CNN (InceptionTime),23,0.228,93.44
1D-CNN (InceptionTime),24,0.1988,93.89
1D-CNN (InceptionTime),25,0.1943,94.0
1D-CNN (InceptionTime),26,0.1851,94.89
1D-CNN (InceptionTime),27,0.2063,93.11
1D-CNN (InceptionTime),28,0.228,92.89
1D-CNN (InceptionTime),29,0.2234,92.89
1D-CNN (InceptionTime),30,0.2366,93.56
1D-CNN (InceptionTime),31,0.165,95.0
1D-CNN (InceptionTime),32,0.1719,95.11
1D-CNN (InceptionTime),33,0.2133,93.56
1D-CNN (InceptionTime),34,0.2247,93.0
1D-CNN (InceptionTime),35,0.1668,95.11
1D-CNN (InceptionTime),36,0.1681,95.0
1D-CNN (InceptionTime),37,0.173,94.67
1D-CNN (InceptionTime),38,0.1516,95.89
1D-CNN (InceptionTime),39,0.1501,95.67
1D-CNN (InceptionTime),40,0.154,95.67
1D-CNN (InceptionTime),41,0.1787,94.22
1D-CNN (InceptionTime),42,0.1488,94.89
1D-CNN (InceptionTime),43,0.1562,96.0
1D-CNN (InceptionTime),44,0.1854,94.33
1D-CNN (InceptionTime),45,0.1748,95.22
1D-CNN (InceptionTime),46,0.1685,95.67
1D-CNN (InceptionTime),47,0.1789,95.44
1D-CNN (InceptionTime),48,0.1693,96.0
1D-CNN (InceptionTime),49,0.1544,96.56
1D-CNN (InceptionTime),50,0.1518,96.44
1D-CNN (InceptionTime),51,0.1541,96.56
1D-CNN (InceptionTime),52,0.1602,96.0
